
<           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:07:362 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:07:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:07:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:07:962 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:08:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:08:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:08:562 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:08:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:08:962 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:09:162 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:09:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:09:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:09:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:09:961 -> <LANE_CHANGE_RIGHT (  8) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:10:161 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:10:362 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:10:561 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:10:761 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:10:961 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:11:161 -> <            CRASH (128) || TRANSMIT: 13 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:11:361 -> <            CRASH (128) || TRANSMIT: 12 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:11:561 -> <            CRASH (128) || TRANSMIT: 11 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:11:761 -> <            CRASH (128) || TRANSMIT: 10 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:11:961 -> <            CRASH (128) || TRANSMIT:  9 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:12:161 -> <            CRASH (128) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:12:362 -> <            CRASH (128) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:12:561 -> <            CRASH (128) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:12:761 -> <            CRASH (128) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:12:961 -> <            CRASH (128) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:13:161 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:13:361 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:13:561 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:13:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.0000000, 0.000)>      000) || RECEIVING: 0 || (0.0000000, 0.
11:33:13:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:14:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:14:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:14:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:14:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:14:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:15:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:15:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:15:566 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:15:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:15:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:16:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:16:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:16:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:16:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:16:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:17:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:17:362 -> <LANE_CHANGE_RIGHT (  8) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:17:561 -> <           NORMAL (  4) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:17:761 -> <           NORMAL (  4) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:17:961 -> <           NORMAL (  4) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:18:161 -> <           NORMAL (  4) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:18:361 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:18:561 -> <LANE_CHANGE_RIGHT (  8) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:18:761 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:18:961 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:19:161 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:19:361 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:19:561 -> <            CRASH (128) || TRANSMIT: 13 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:19:761 -> <            CRASH (128) || TRANSMIT: 12 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:19:961 -> <            CRASH (128) || TRANSMIT: 11 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:20:161 -> <            CRASH (128) || TRANSMIT: 10 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:20:361 -> <            CRASH (128) || TRANSMIT:  9 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:20:561 -> <            CRASH (128) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:20:761 -> <            CRASH (128) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:20:960 -> <            CRASH (128) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:21:161 -> <            CRASH (128) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:21:361 -> <            CRASH (128) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:21:561 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:21:762 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:21:961 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:22:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:22:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:22:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:22:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:22:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:23:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:23:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (      0.0000000, 0.0000000, 0.000)>
11:33:23:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:23:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:23:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:24:161 -> <           NORMAL (  4) || TRA.0000000, 0.0000000, 0.000)> NSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0     
11:33:24:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:24:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:24:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:24:962 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:25:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:25:369 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:25:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:25:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:25:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:26:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:26:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:26:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:26:760 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:26:961 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:27:160 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:27:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:27:564 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:27:760 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:27:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:28:163 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:28:361 -> <LANE_CHANGE_RIGHT (  8) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:28:561 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:28:760 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:28:961 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:29:161 -> <            CRASH (128) || TRANSMIT: 14 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:29:361 -> <            CRASH (128) || TRANSMIT: 13 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:29:561 -> <            CRASH (128) || TRANSMIT: 12 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:29:760 -> <            CRASH (128) || TRANSMIT: 11 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:29:963 -> <            CRASH (128) || TRANSMIT: 10 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:30:160 -> <            CRASH (128) || TRANSMIT:  9 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:30:361 -> <            CRASH (128) || TRANSMIT:  8 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:30:560 -> <            CRASH (128) || TRANSMIT:  7 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:30:761 -> <            CRASH (128) || TRANSMIT:  6 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:30:961 -> <            CRASH (128) || TRANSMIT:  5 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:31:161 -> <            CRASH (128) || TRANSMIT:  4 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:31:361 -> <           NORMAL (  4) || TRANSMIT:  3 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:31:561 -> <           NORMAL (  4) || TRANSMIT:  2 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:31:761 -> <           NORMAL (  4) || TRANSMIT:  1 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:31:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:32:160 -> <  (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>                NORMAL (  4) || TRANSMIT:  0 ||
11:33:32:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:32:560 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:32:760 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:32:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:33:160 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:33:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:33:560 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:33:760 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:33:963 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:34:160 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:34:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:34:560 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:34:765 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:34:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:35:168 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:35:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:35:561 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:35:760 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:35:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.000.000)>      00000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 
11:33:36:160 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:36:361 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:36:560 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:36:761 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:36:960 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:37:161 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
11:33:37:360 -> <           NORMAL (  4) || TRANSMIT:  0 || (0.0000000, 0.0000000, 0.000) || RECEIVING: 0 || (0.0000000, 0.0000000, 0.000)>      
